Activity;Case ID;Duration;Event_Nr
Queued-Awaiting Assignment;1-409247778;190.01418266860497;2
Accepted-In Progress;1-409247778;74628.00106629304;3
Accepted-Assigned;1-409247778;7.996379529585969;4
Accepted-In Progress;1-409247778;41205907.00114128;5
Completed-Closed;1-409247778;969.9987059905307;6
Accepted-In Progress;1-409309026;-0.0010259070866054853;1
Accepted-In Progress;1-409309026;44548249.99968515;2
Completed-Closed;1-409309026;81.00000675026415;3
Accepted-In Progress;1-410929705;0.003092808319381619;1
Queued-Awaiting Assignment;1-410929705;977.0211939321626;2
Accepted-In Progress;1-410929705;6762.0004371456025;3
Accepted-Assigned;1-410929705;7.00674968428587;4
Accepted-In Progress;1-410929705;40420099.00098177;5
Completed-Closed;1-410929705;14.999132873934736;6
Accepted-In Progress;1-411078092;0.0018997450324108106;1
Queued-Awaiting Assignment;1-411078092;268.0128329011655;2
Accepted-In Progress;1-411078092;82265.00192727575;3
Accepted-Assigned;1-411078092;20.98966878211254;4
Accepted-In Progress;1-411078092;40758723.999137655;5
Completed-Closed;1-411078092;4721.00303869999;6
Accepted-In Progress;1-413276708;-0.005035258587321348;1
Accepted-Wait;1-413276708;1204.018533611992;2
Completed-Closed;1-413276708;49077980.99952715;3
Accepted-In Progress;1-413665008;-0.0010591622707639978;1
Completed-Closed;1-413665008;50202612.000551;2
Accepted-In Progress;1-415000020;0.00011867761932802669;1
Queued-Awaiting Assignment;1-415000020;316.01103885642476;2
Accepted-In Progress;1-415000020;247963.00067329657;3
Queued-Awaiting Assignment;1-415000020;8619.000233226876;4
Accepted-In Progress;1-415000020;26871532.99932133;5
Accepted-Wait;1-415000020;5.99883191325115;6
Accepted-In Progress;1-415000020;12624048.99924387;7
Completed-Closed;1-415000020;19.998585004078517;8
Accepted-In Progress;1-415946366;8.344624612595053e-06;1
Accepted-Assigned;1-415946366;45.0014962612137;2
Accepted-In Progress;1-415946366;40788935.00007068;3
Completed-Closed;1-415946366;2.000305713874723;4
Accepted-In Progress;1-416247009;0.00018133816716778462;1
Accepted-Wait;1-416247009;10207383.021518053;2
Accepted-In Progress;1-416247009;18394790.000070266;3
Completed-Closed;1-416247009;14774741.998012008;4
Accepted-In Progress;1-418122119;0.0007646152035025349;1
Queued-Awaiting Assignment;1-418122119;161.97933067000946;2
Accepted-In Progress;1-418122119;7001.000196677809;3
Accepted-Assigned;1-418122119;15.000096010100082;4
Accepted-In Progress;1-418122119;39062559.99949019;5
Completed-Closed;1-418122119;69.99784100030982;6
Accepted-In Progress;1-418890453;-0.002568931127555769;1
Queued-Awaiting Assignment;1-418890453;643701.0;2
Accepted-In Progress;1-418890453;17196273.0;3
Accepted-In Progress;1-418890453;0.0;4
Completed-Closed;1-418890453;23.0;5
Accepted-In Progress;1-419614582;3.632715243910355e-05;1
Accepted-In Progress;1-419614582;38035108.000353046;2
Completed-Closed;1-419614582;1.9982322470982472;3
Accepted-Assigned;1-419783741;0.005383053834115873;1
Accepted-In Progress;1-419783741;38531467.99967899;2
Completed-Closed;1-419783741;73.99932545329635;3
Accepted-Assigned;1-419783822;-0.004914220245630707;1
Accepted-In Progress;1-419783822;38531354.00065067;2
Completed-Closed;1-419783822;50.99965132219738;3
Accepted-In Progress;1-422390390;-0.0026590659739814363;1
Accepted-In Progress;1-422390390;41452056.99940544;2
Completed-Closed;1-422390390;92.00007146785613;3
Accepted-In Progress;1-422877530;0.0010386150009390584;1
Queued-Awaiting Assignment;1-422877530;192.00076767764756;2
Accepted-In Progress;1-422877530;120.00035530055888;3
Accepted-Assigned;1-422877530;137.99119347094137;4
Accepted-In Progress;1-422877530;37925181.00145945;5
Completed-Closed;1-422877530;370.99988533124673;6
Accepted-In Progress;1-423484126;6.34400655740062e-05;1
Completed-Closed;1-423484126;39927243.999505684;2
Accepted-In Progress;1-423648343;0.000162607714898721;1
Queued-Awaiting Assignment;1-423648343;815.9689369752757;2
Accepted-In Progress;1-423648343;9061.000354277568;3
Accepted-Assigned;1-423648343;115.02943662696435;4
Accepted-In Progress;1-423648343;35093002.00072414;5
Completed-Closed;1-423648343;10.001416329559092;6
Accepted-In Progress;1-423724447;0.0020819991408314083;1
Completed-Closed;1-423724447;36127755.000003606;2
Accepted-In Progress;1-424022692;0.0005102874426870548;1
Queued-Awaiting Assignment;1-424022692;275.98445587384475;2
Accepted-In Progress;1-424022692;6605.999332234053;3
Accepted-Assigned;1-424022692;738.9985758347111;4
Accepted-In Progress;1-424022692;37548237.00015677;5
Completed-Closed;1-424022692;42.99968189923211;6
Accepted-In Progress;1-424065923;0.000929113354578847;1
Queued-Awaiting Assignment;1-424065923;208.0082687363976;2
Accepted-In Progress;1-424065923;613.0003209553979;3
Accepted-Assigned;1-424065923;7.017385741124664;4
Accepted-In Progress;1-424065923;37683737.99999555;5
Completed-Closed;1-424065923;855.9997787219463;6
Accepted-In Progress;1-424243405;0.000993521864426562;1
Accepted-Wait;1-424243405;13812622.985610465;2
Completed-Closed;1-424243405;24756004.999300193;3
Accepted-In Progress;1-424668301;-0.00020358663288308945;1
Queued-Awaiting Assignment;1-424668301;203.00230669735265;2
Accepted-In Progress;1-424668301;18360.999673868988;3
Accepted-Assigned;1-424668301;132.00167330173005;4
Accepted-In Progress;1-424668301;37750844.00003349;5
Completed-Closed;1-424668301;881.9995767631754;6
Accepted-In Progress;1-426876102;0.0010864910634803807;1
Queued-Awaiting Assignment;1-426876102;378.0266666059944;2
Accepted-In Progress;1-426876102;5283.999459021096;3
Accepted-Assigned;1-426876102;140.0002050605797;4
Accepted-In Progress;1-426876102;36544694.00083628;5
Completed-Closed;1-426876102;34.99824175102789;6
Accepted-In Progress;1-426969419;0.00010228930215192242;1
Queued-Awaiting Assignment;1-426969419;487.9803605663728;2
Accepted-In Progress;1-426969419;207.9996532785833;3
Accepted-Assigned;1-426969419;112.00324597217222;4
Accepted-In Progress;1-426969419;37159965.99978361;5
Completed-Closed;1-426969419;91.99908639599464;6
Accepted-In Progress;1-427498853;-0.001122217825594017;1
Queued-Awaiting Assignment;1-427498853;653.0012935343672;2
Accepted-In Progress;1-427498853;679289.000039359;3
Accepted-In Progress;1-427498853;0.0;4
Accepted-Assigned;1-427498853;7.0;5
Accepted-In Progress;1-427498853;0.0;6
Completed-Closed;1-427498853;4075257.0;7
Accepted-In Progress;1-427614010;-0.002570514201094009;1
Completed-Closed;1-427614010;40504729.000750944;2
Accepted-In Progress;1-427955007;0.007151525315143155;1
Queued-Awaiting Assignment;1-427955007;79218.0;2
Accepted-In Progress;1-427955007;90272.0;3
Accepted-Wait;1-427955007;2761.0;4
Completed-Closed;1-427955007;7013242.0;5
Accepted-In Progress;1-428252132;-0.0005789334300364826;1
Queued-Awaiting Assignment;1-428252132;2097.9945289318457;2
Accepted-In Progress;1-428252132;23674834.998781744;3
Accepted-Wait;1-428252132;48.00221870444001;4
Completed-Closed;1-428252132;12624157.000014242;5
Accepted-In Progress;1-428421057;-0.0005420180211489066;1
Queued-Awaiting Assignment;1-428421057;58776.001717126426;2
Accepted-In Progress;1-428421057;12350.000056034718;3
Accepted-Assigned;1-428421057;125.00493080415487;4
Accepted-In Progress;1-428421057;36647451.001611926;5
Completed-Closed;1-428421057;170.99886922438563;6
Accepted-In Progress;1-430793848;0.0006091092294243037;1
Completed-Closed;1-430793848;34922025.99998693;2
Accepted-In Progress;1-430836105;-0.0002774388992941904;1
Accepted-Wait;1-430836105;39.004983476357395;2
Completed-Closed;1-430836105;33347716.001055144;3
Accepted-In Progress;1-430880486;-0.0043014551293696504;1
Accepted-Wait;1-430880486;8226963.992071928;2
Completed-Closed;1-430880486;29798772.000002857;3
Accepted-In Progress;1-431797119;-0.0018976256413500586;1
Queued-Awaiting Assignment;1-431797119;180.99899022510698;2
Accepted-In Progress;1-431797119;93642.9998154877;3
Accepted-Assigned;1-431797119;14.006588877503193;4
Accepted-In Progress;1-431797119;34984624.9990821;5
Completed-Closed;1-431797119;494.9995713566849;6
Accepted-In Progress;1-432419251;7.712609059944923e-05;1
Queued-Awaiting Assignment;1-432419251;880.9934519539753;2
Accepted-In Progress;1-432419251;151058.0006501881;3
Accepted-In Progress;1-432419251;0.0;4
Accepted-Assigned;1-432419251;6.0;5
Accepted-In Progress;1-432419251;0.0;6
Completed-Closed;1-432419251;1988283.0;7
Accepted-In Progress;1-432687815;0.000581699937708549;1
Accepted-Assigned;1-432687815;430.9978503313573;2
Accepted-In Progress;1-432687815;21764836.999868464;3
Completed-Closed;1-432687815;18574293.999713946;4
Accepted-In Progress;1-433161361;-0.0002458379396977452;1
Queued-Awaiting Assignment;1-433161361;223.99122991574296;2
Accepted-In Progress;1-433161361;1779.9999695720892;3
Accepted-Assigned;1-433161361;73.99719411220096;4
Accepted-In Progress;1-433161361;34826491.99950887;5
Completed-Closed;1-433161361;2.0002128264477466;6
Accepted-In Progress;1-434419581;-0.002696163728563342;1
Queued-Awaiting Assignment;1-434419581;651.0009393020139;2
Accepted-In Progress;1-434419581;454.00044389090846;3
Accepted-Assigned;1-434419581;157.99267493679585;4
Accepted-In Progress;1-434419581;34837296.00036715;5
Completed-Closed;1-434419581;270.00476147672106;6
Accepted-In Progress;1-435824991;0.00022302688040852853;1
Queued-Awaiting Assignment;1-435824991;886.9879384994834;2
Accepted-In Progress;1-435824991;42956.99877876655;3
Accepted-Assigned;1-435824991;193.9970072733341;4
Accepted-In Progress;1-435824991;34235532.00150024;5
Completed-Closed;1-435824991;283.00003484872633;6
Accepted-In Progress;1-435825107;0.0027355513088554036;1
Queued-Awaiting Assignment;1-435825107;53.995800562643886;2
Accepted-In Progress;1-435825107;43116.99954076412;3
Accepted-Assigned;1-435825107;12.999030257564238;4
Accepted-In Progress;1-435825107;34235689.99973552;5
Completed-Closed;1-435825107;153.00049105854595;6
Accepted-In Progress;1-437141508;0.001195031383980824;1
Completed-Closed;1-437141508;43023923.00032413;2
Accepted-In Progress;1-438526021;6.0667494919062405e-05;1
Accepted-Wait;1-438526021;9645671.024274398;2
Completed-Closed;1-438526021;21606950.001017824;3
Accepted-In Progress;1-438897551;0.0008265954287350397;1
Completed-Closed;1-438897551;31285390.999960724;2
Accepted-In Progress;1-439833168;8.884389898479777e-05;1
Accepted-Wait;1-439833168;6244.999170071492;2
Completed-Closed;1-439833168;35512403.9954919;3
Accepted-In Progress;1-439863114;0.0013498091451746737;1
Accepted-Wait;1-439863114;9485241.01051747;2
Completed-Closed;1-439863114;21607422.000229675;3
Accepted-In Progress;1-440576028;6.273727142952264e-05;1
Completed-Closed;1-440576028;30609336.998811316;2
Accepted-In Progress;1-441507371;1.5472819078099433e-05;1
Queued-Awaiting Assignment;1-441507371;658.9959334294389;2
Accepted-In Progress;1-441507371;32750127.999950532;3
Completed-Closed;1-441507371;2500395.9997136598;4
Accepted-In Progress;1-442885842;-0.0019188331966356598;1
Queued-Awaiting Assignment;1-442885842;14495.001245034604;2
Accepted-In Progress;1-442885842;79679.99942347486;3
Accepted-In Progress;1-442885842;333308.00004210667;4
Accepted-Assigned;1-442885842;149.0;5
Accepted-In Progress;1-442885842;0.0;6
Completed-Closed;1-442885842;1360050.0;7
Accepted-In Progress;1-443175071;-0.00043132980971116665;1
Accepted-Wait;1-443175071;5184733.000130295;2
Completed-Closed;1-443175071;31416504.00064029;3
Accepted-In Progress;1-443637654;0.0018089326169128262;1
Queued-Awaiting Assignment;1-443637654;340.00633704595066;2
Accepted-In Progress;1-443637654;610.0002011854964;3
Accepted-Assigned;1-443637654;199.9843768646637;4
Accepted-In Progress;1-443637654;32680128.99988205;5
Completed-Closed;1-443637654;3722.0009640417047;6
Accepted-In Progress;1-448698916;0.0006730812790673176;1
Accepted-Wait;1-448698916;28165626.0093058;2
Completed-Closed;1-448698916;9082287.001309417;3
Accepted-In Progress;1-457173714;0.00044579495617984137;1
Accepted-Wait;1-457173714;27910476.98629894;2
Completed-Closed;1-457173714;14169776.00024128;3
Accepted-In Progress;1-467257506;0.0015230479812227812;1
Accepted-In Progress;1-467257506;0.0;2
Queued-Awaiting Assignment;1-467257506;0.0;3
Accepted-In Progress;1-467257506;0.0;4
Accepted-Assigned;1-467257506;23.0;5
Accepted-In Progress;1-467257506;48604370.0;6
Completed-Closed;1-467257506;17533974.0;7
Accepted-In Progress;1-470328307;-0.0016678255088937845;1
Queued-Awaiting Assignment;1-470328307;205.00252492462644;2
Accepted-In Progress;1-470328307;623.9993807738023;3
Accepted-Assigned;1-470328307;133.98470233101207;4
Accepted-In Progress;1-470328307;31981939.000223216;5
Completed-Closed;1-470328307;458.00022202264915;6
Accepted-In Progress;1-470714850;0.00043910056069864647;1
Queued-Awaiting Assignment;1-470714850;289.99197304497454;2
Accepted-In Progress;1-470714850;21674.00013902437;3
Accepted-Assigned;1-470714850;202.99132320094785;4
Accepted-In Progress;1-470714850;31899403.000308074;5
Completed-Closed;1-470714850;98.99959803152686;6
Accepted-In Progress;1-479002951;-0.0012594178107743386;1
Accepted-Wait;1-479002951;3192564.995585118;2
Completed-Closed;1-479002951;30503774.999879837;3
Accepted-In Progress;1-489198755;-0.0010229927971580426;1
Accepted-Wait;1-489198755;3546961.9950776175;2
Completed-Closed;1-489198755;28509510.999818332;3
Accepted-In Progress;1-494629702;3.2152100925223934e-05;1
Accepted-In Progress;1-494629702;31386577.000130408;2
Completed-Closed;1-494629702;109.99974539004144;3
Accepted-In Progress;1-494871141;0.0008329021630208773;1
Queued-Awaiting Assignment;1-494871141;435446.98897226306;2
Accepted-In Progress;1-494871141;1988.0005407628473;3
Accepted-Wait;1-494871141;674911.9999912994;4
Completed-Closed;1-494871141;29731476.998359907;5
Accepted-In Progress;1-495101458;-0.0007542500253504337;1
Accepted-In Progress;1-495101458;32486832.999832008;2
Completed-Closed;1-495101458;1.9971451371926026;3
Accepted-In Progress;1-497807633;0.002420949636770693;1
Queued-Awaiting Assignment;1-497807633;784.9987976810704;2
Accepted-In Progress;1-497807633;4679.000988690513;3
Accepted-Assigned;1-497807633;8.997732855390025;4
Accepted-In Progress;1-497807633;30075715.00003443;5
Completed-Closed;1-497807633;130.00057491778875;6
Accepted-In Progress;1-498002861;-0.0004960240785090082;1
Accepted-Wait;1-498002861;21871340.01984972;2
Completed-Closed;1-498002861;15007635.999269813;3
Accepted-In Progress;1-499289128;-0.00018678411049922553;1
Queued-Awaiting Assignment;1-499289128;373.9993236574705;2
Accepted-In Progress;1-499289128;15695.000057884072;3
Accepted-Assigned;1-499289128;23.004519577168978;4
Accepted-In Progress;1-499289128;30540003.000229355;5
Completed-Closed;1-499289128;71.00022787172081;6
Accepted-In Progress;1-499289256;-0.00012886110910030732;1
Queued-Awaiting Assignment;1-499289256;257.99515002688145;2
Accepted-In Progress;1-499289256;15236.000438655592;3
Accepted-Assigned;1-499289256;6.998379444148246;4
Accepted-In Progress;1-499289256;29903256.999714434;5
Completed-Closed;1-499289256;15.000716395402058;6
Accepted-In Progress;1-500208339;0.0015986774498354791;1
Queued-Awaiting Assignment;1-500208339;720.0396174834327;2
Accepted-In Progress;1-500208339;18790.99994641764;3
Accepted-Assigned;1-500208339;110.9914126999157;4
Accepted-In Progress;1-500208339;30269971.999608185;5
Completed-Closed;1-500208339;527.997778593081;6
Accepted-In Progress;1-500427383;-0.0004386281146483209;1
Accepted-Wait;1-500427383;24986882.019578747;2
Completed-Closed;1-500427383;2243119.9985582433;3
Accepted-In Progress;1-501969547;-0.0008034337882364252;1
Completed-Closed;1-501969547;27460197.999842502;2
Accepted-In Progress;1-502353485;0.0004110721511368216;1
Accepted-Wait;1-502353485;6040834.996691068;2
Completed-Closed;1-502353485;26626184.00065836;3
Accepted-In Progress;1-502697671;-0.0032345119766119612;1
Accepted-In Progress;1-502697671;333391.9992986929;2
Completed-Closed;1-502697671;2839949.0;3
Accepted-In Progress;1-504048859;-0.0019976069287314857;1
Accepted-Wait;1-504048859;5836809.999697495;2
Accepted-Wait;1-504048859;21607143.99915547;3
Completed-Closed;1-504048859;1.0024593060424043;4
Accepted-In Progress;1-504498907;2.2693231080697855e-05;1
Completed-Closed;1-504498907;26692888.000628144;2
Accepted-In Progress;1-505194002;0.0015367500675405141;1
Completed-Closed;1-505194002;27289529.999944944;2
Accepted-In Progress;1-505194015;0.001303648965917471;1
Completed-Closed;1-505194015;27289557.999761812;2
Accepted-In Progress;1-505416663;-0.001876362294306615;1
Queued-Awaiting Assignment;1-505416663;301.9811002976365;2
Accepted-In Progress;1-505416663;623.0005581836103;3
Accepted-Assigned;1-505416663;42.00951821440551;4
Accepted-In Progress;1-505416663;31383443.99984276;5
Completed-Closed;1-505416663;94.00045230660436;6
Accepted-In Progress;1-505443989;0.0017674712063915023;1
Queued-Awaiting Assignment;1-505443989;226.00665661250525;2
Accepted-In Progress;1-505443989;254.9995185101719;3
Accepted-Assigned;1-505443989;98.00238719451461;4
Accepted-In Progress;1-505443989;28773359.000020638;5
Completed-Closed;1-505443989;38.00079527496896;6
Accepted-In Progress;1-506092586;-0.00011598602111914655;1
Completed-Closed;1-506092586;28075735.000887953;2
Accepted-In Progress;1-506236591;-0.0017181392179301922;1
Queued-Awaiting Assignment;1-506236591;1415.9993745192528;2
Accepted-In Progress;1-506236591;911989.9999643683;3
Accepted-Assigned;1-506236591;10.000060658783928;4
Accepted-In Progress;1-506236591;27482342.000186633;5
