Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-409247778;74627.99987786345;3
Accepted-Assigned;1-409247778;7.992877237027153;4
Accepted-In Progress;1-409247778;41205906.99986161;5
Completed-Closed;1-409247778;969.9995048836711;6
Accepted-In Progress;1-409309026;0.0012385500299169792;1
Accepted-In Progress;1-409309026;44548249.99819651;2
Completed-Closed;1-409309026;81.00022035307174;3
Accepted-In Progress;1-410929705;-0.0004346262734776306;1
Queued-Awaiting Assignment;1-410929705;976.9930157704194;2
Accepted-In Progress;1-410929705;6761.999851360287;3
Accepted-Assigned;1-410929705;6.998073287548082;4
Accepted-In Progress;1-410929705;40420099.00038127;5
Completed-Closed;1-410929705;14.999795880460024;6
Accepted-In Progress;1-411078092;0.000946328429781948;1
Queued-Awaiting Assignment;1-411078092;267.97846848753926;2
Accepted-In Progress;1-411078092;82265.00102354343;3
Accepted-Assigned;1-411078092;20.998956984474898;4
Accepted-In Progress;1-411078092;40758723.99787694;5
Completed-Closed;1-411078092;4720.999856309359;6
Accepted-In Progress;1-413276708;-0.001096901832677895;1
Accepted-Wait;1-413276708;1203.9897367938254;2
Completed-Closed;1-413276708;49077980.99946031;3
Accepted-In Progress;1-413665008;-0.0016838728317248816;1
Completed-Closed;1-413665008;50202612.00132175;2
Accepted-In Progress;1-415000020;-0.00038098947892123224;1
Queued-Awaiting Assignment;1-415000020;315.99994636793537;2
Accepted-In Progress;1-415000020;247962.99807316577;3
Queued-Awaiting Assignment;1-415000020;8619.000916499548;4
Accepted-In Progress;1-415000020;26871533.000424325;5
Accepted-In Progress;1-415000020;151058.0;6
Completed-Closed;1-415000020;85.0;7
Accepted-In Progress;1-415946366;0.00028576480006850313;1
Accepted-Assigned;1-415946366;44.99871512083332;2
Accepted-In Progress;1-415946366;40788935.000306666;3
Completed-Closed;1-415946366;1.9984580852250877;4
Accepted-In Progress;1-416247009;-0.001506860014061238;1
Accepted-Wait;1-416247009;10207383.028292561;2
Accepted-In Progress;1-416247009;18394790.00018775;3
Completed-Closed;1-416247009;14774741.999542216;4
Accepted-In Progress;1-418122119;0.0013174250894560748;1
Queued-Awaiting Assignment;1-418122119;161.9916964340289;2
Accepted-In Progress;1-418122119;7000.999893395254;3
Accepted-Assigned;1-418122119;15.000292165876626;4
Accepted-In Progress;1-418122119;39062559.99804593;5
Completed-Closed;1-418122119;69.99785781096043;6
Accepted-In Progress;1-418890453;-0.0007461833940672271;1
Completed-Closed;1-418890453;4232480.000775742;2
Accepted-In Progress;1-418890453;428.9988907436663;3
Queued-Awaiting Assignment;1-418890453;4365.0;4
Accepted-In Progress;1-418890453;0.0;5
Completed-Closed;1-418890453;94.0;6
Accepted-In Progress;1-419614582;0.0026645539358943976;1
Accepted-In Progress;1-419614582;38035107.99989895;2
Completed-Closed;1-419614582;2.0000711746768887;3
Queued-Awaiting Assignment;1-419783741;306.0;1
Accepted-In Progress;1-419783741;89169.0;2
Completed-Closed;1-419783741;51.0;3
Queued-Awaiting Assignment;1-419783822;26.0;1
Accepted-In Progress;1-419783822;432.0;2
Completed-Closed;1-419783822;72.0;3
Accepted-In Progress;1-422390390;0.0006260579791546593;1
Accepted-In Progress;1-422390390;41452057.000558175;2
Completed-Closed;1-422390390;91.99715746201828;3
Accepted-In Progress;1-422877530;0.00025300135634239183;1
Queued-Awaiting Assignment;1-422877530;192.00033196693013;2
Accepted-In Progress;1-422877530;120.0003622027984;3
Accepted-Assigned;1-422877530;138.00922494277046;4
Accepted-In Progress;1-422877530;37925180.99967356;5
Completed-Closed;1-422877530;371.00015965165807;6
Accepted-In Progress;1-423484126;-0.0016475757723040372;1
Completed-Closed;1-423484126;39927243.99947499;2
Accepted-In Progress;1-423648343;-0.001516032685417559;1
Queued-Awaiting Assignment;1-423648343;815.9971317630905;2
Accepted-In Progress;1-423648343;9060.999757533433;3
Accepted-Assigned;1-423648343;114.99393845332358;4
Accepted-In Progress;1-423648343;35093001.99973066;5
Completed-Closed;1-423648343;10.000994782718875;6
Accepted-In Progress;1-423724447;0.0014591691441436833;1
Completed-Closed;1-423724447;36127755.00031528;2
Accepted-In Progress;1-424022692;0.0006362672831324067;1
Queued-Awaiting Assignment;1-424022692;275.98094302457315;2
Accepted-In Progress;1-424022692;6606.000382376642;3
Accepted-Assigned;1-424022692;739.0024376056949;4
Accepted-In Progress;1-424022692;37548237.00051319;5
Completed-Closed;1-424022692;43.0007294833145;6
Accepted-In Progress;1-424065923;-0.0001657898599867351;1
Queued-Awaiting Assignment;1-424065923;207.98920220608633;2
Accepted-In Progress;1-424065923;613.0006974048733;3
Accepted-Assigned;1-424065923;6.993434158335018;4
Accepted-In Progress;1-424065923;37683737.998968415;5
Completed-Closed;1-424065923;856.0016448715246;6
Accepted-In Progress;1-424243405;-0.003385660947425;1
Accepted-Wait;1-424243405;13812623.0029679;2
Completed-Closed;1-424243405;24756004.998822846;3
Accepted-In Progress;1-424668301;-0.0004529946735003361;1
Queued-Awaiting Assignment;1-424668301;202.99529850052966;2
Accepted-In Progress;1-424668301;18360.999906758767;3
Accepted-Assigned;1-424668301;132.00480008191158;4
Accepted-In Progress;1-424668301;37750843.99931942;5
Completed-Closed;1-424668301;881.9993236567468;6
Accepted-In Progress;1-426876102;-0.0006948085527690201;1
Queued-Awaiting Assignment;1-426876102;377.9632868241697;2
Accepted-In Progress;1-426876102;5283.9997156080235;3
Accepted-Assigned;1-426876102;140.00120752601674;4
Accepted-In Progress;1-426876102;36544694.00057457;5
Completed-Closed;1-426876102;35.000369916098194;6
Accepted-In Progress;1-426969419;0.0004024406264563015;1
Queued-Awaiting Assignment;1-426969419;487.9932212248708;2
Accepted-In Progress;1-426969419;207.99951299148654;3
Accepted-Assigned;1-426969419;112.00456304078831;4
Accepted-In Progress;1-426969419;37159966.000748776;5
Completed-Closed;1-426969419;92.00092245380262;6
Accepted-In Progress;1-427498853;3.480967432562191e-05;1
Queued-Awaiting Assignment;1-427498853;652.9833405761908;2
Accepted-In Progress;1-427498853;679289.0001657361;3
Accepted-Wait;1-427498853;260731.0;4
Accepted-Assigned;1-427498853;7.0;5
Accepted-In Progress;1-427498853;0.0;6
Completed-Closed;1-427498853;14072722.0;7
Accepted-In Progress;1-427614010;-0.00019447839563902178;1
Completed-Closed;1-427614010;40504728.99343223;2
Accepted-In Progress;1-427955007;0.00033912106573121524;1
Accepted-In Progress;1-427955007;4649313.0;2
Accepted-Wait;1-427955007;1478407.0;3
Completed-Closed;1-427955007;1227361.0;4
Accepted-In Progress;1-428252132;0.0003745832826923383;1
Queued-Awaiting Assignment;1-428252132;2098.021691337293;2
Accepted-In Progress;1-428252132;23674835.000434786;3
Accepted-Wait;1-428252132;47.993020074906134;4
Completed-Closed;1-428252132;12624156.999768509;5
Accepted-In Progress;1-428421057;0.0011011468505147967;1
Queued-Awaiting Assignment;1-428421057;58776.003597725045;2
Accepted-In Progress;1-428421057;12350.0020523112;3
Accepted-Assigned;1-428421057;125.00027725048935;4
Accepted-In Progress;1-428421057;36647451.00064079;5
Completed-Closed;1-428421057;170.99982274523057;6
Accepted-In Progress;1-430793848;2.7206375331905e-07;1
Completed-Closed;1-430793848;34922025.999433935;2
Accepted-In Progress;1-430836105;-0.000715390935222574;1
Accepted-Wait;1-430836105;39.00368786356997;2
Completed-Closed;1-430836105;33347715.999033265;3
Accepted-In Progress;1-430880486;0.0022198851909711716;1
Accepted-Wait;1-430880486;8226964.01185719;2
Completed-Closed;1-430880486;29798771.998442914;3
Accepted-In Progress;1-431797119;-0.000713066913756735;1
Queued-Awaiting Assignment;1-431797119;180.99653844567663;2
Accepted-In Progress;1-431797119;93643.00002634349;3
Accepted-Assigned;1-431797119;13.997733767887661;4
Accepted-In Progress;1-431797119;34984625.000304356;5
Completed-Closed;1-431797119;494.99943164823617;6
Accepted-In Progress;1-432419251;0.0021063484357766145;1
Queued-Awaiting Assignment;1-432419251;880.9977897039523;2
Accepted-In Progress;1-432419251;151057.9994266829;3
Accepted-Wait;1-432419251;0.0;4
Accepted-Assigned;1-432419251;8.0;5
Accepted-In Progress;1-432419251;8551329.0;6
Completed-Closed;1-432419251;4744288.0;7
Accepted-In Progress;1-432687815;0.0006390698688715123;1
Accepted-Assigned;1-432687815;431.0182439303775;2
Accepted-In Progress;1-432687815;21764836.999784674;3
Completed-Closed;1-432687815;18574293.999324903;4
Accepted-In Progress;1-433161361;0.0023893930055867495;1
Queued-Awaiting Assignment;1-433161361;223.99000463741478;2
Accepted-In Progress;1-433161361;1779.9998925238785;3
Accepted-Assigned;1-433161361;73.98678351318378;4
Accepted-In Progress;1-433161361;34826491.9997743;5
Completed-Closed;1-433161361;1.9990012469797909;6
Accepted-In Progress;1-434419581;-0.00041693744558274305;1
Queued-Awaiting Assignment;1-434419581;651.0115151525274;2
Accepted-In Progress;1-434419581;454.00035466099934;3
Accepted-Assigned;1-434419581;157.99513606442045;4
Accepted-In Progress;1-434419581;34837296.00001996;5
Completed-Closed;1-434419581;270.0020289057671;6
Accepted-In Progress;1-435824991;-0.000772855188341448;1
Queued-Awaiting Assignment;1-435824991;887.0173879406263;2
Accepted-In Progress;1-435824991;42956.99952881263;3
Accepted-Assigned;1-435824991;193.99952392430353;4
Accepted-In Progress;1-435824991;34235532.00031616;5
Completed-Closed;1-435824991;282.9993574587836;6
Accepted-In Progress;1-435825107;0.0019785049873626073;1
Queued-Awaiting Assignment;1-435825107;54.009805431780734;2
Accepted-In Progress;1-435825107;43116.99989614278;3
Accepted-Assigned;1-435825107;13.002372807327625;4
Accepted-In Progress;1-435825107;34235690.000039145;5
Completed-Closed;1-435825107;152.99871628353804;6
Accepted-In Progress;1-437141508;0.0009384342050756285;1
Completed-Closed;1-437141508;43023922.99903176;2
Accepted-In Progress;1-438526021;0.001996657291360049;1
Accepted-Wait;1-438526021;9645670.996461397;2
Completed-Closed;1-438526021;21606950.00006823;3
Accepted-In Progress;1-438897551;-0.005424664425151878;1
Completed-Closed;1-438897551;31285390.996307205;2
Accepted-In Progress;1-439833168;-0.003502649974784365;1
Accepted-Wait;1-439833168;6244.992220354493;2
Completed-Closed;1-439833168;35512404.000846855;3
Accepted-In Progress;1-439863114;-0.00020788130985468462;1
Accepted-Wait;1-439863114;9485240.991680153;2
Completed-Closed;1-439863114;21607421.99902416;3
Accepted-In Progress;1-440576028;-0.001319885978537836;1
Completed-Closed;1-440576028;30609336.998642005;2
Accepted-In Progress;1-441507371;-0.00046726124240617457;1
Queued-Awaiting Assignment;1-441507371;659.0241787666191;2
Accepted-In Progress;1-441507371;32750127.999476254;3
Completed-Closed;1-441507371;2500396.0001549376;4
Accepted-In Progress;1-442885842;0.0001271704314327297;1
Queued-Awaiting Assignment;1-442885842;14495.013250523985;2
Accepted-In Progress;1-442885842;79680.00005833006;3
Queued-Awaiting Assignment;1-442885842;536.0;4
Accepted-In Progress;1-442885842;0.0;5
Completed-Closed;1-442885842;4052259.0;6
Accepted-In Progress;1-443175071;0.003317733322801388;1
Accepted-Wait;1-443175071;5184732.987116391;2
Completed-Closed;1-443175071;31416503.999267932;3
Accepted-In Progress;1-443637654;-0.0007409404561568774;1
Queued-Awaiting Assignment;1-443637654;340.008812409117;2
Accepted-In Progress;1-443637654;610.000387281732;3
Accepted-Assigned;1-443637654;199.99970330369572;4
Accepted-In Progress;1-443637654;32680129.00083574;5
Completed-Closed;1-443637654;3721.999852597213;6
Accepted-In Progress;1-448698916;0.0026452611509626884;1
Accepted-Wait;1-448698916;28165625.964029282;2
Completed-Closed;1-448698916;9082287.000090452;3
Accepted-In Progress;1-457173714;-0.0012636438720819267;1
Accepted-Wait;1-457173714;27910476.99880973;2
Completed-Closed;1-457173714;14169775.99738226;3
Accepted-In Progress;1-467257506;0.0003174337353213624;1
Queued-Awaiting Assignment;1-467257506;0.0;2
Accepted-In Progress;1-467257506;0.0;3
Accepted-Assigned;1-467257506;439.0;4
Accepted-In Progress;1-467257506;0.0;5
Completed-Closed;1-467257506;26.0;6
Accepted-In Progress;1-470328307;0.0005846767000383945;1
Queued-Awaiting Assignment;1-470328307;204.99843835934882;2
Accepted-In Progress;1-470328307;623.9993889571623;3
Accepted-Assigned;1-470328307;133.9998170031184;4
Accepted-In Progress;1-470328307;31981938.999172185;5
Completed-Closed;1-470328307;458.0005771863375;6
Accepted-In Progress;1-470714850;0.0002799669098910175;1
Queued-Awaiting Assignment;1-470714850;289.99890278300717;2
Accepted-In Progress;1-470714850;21673.999709782678;3
Accepted-Assigned;1-470714850;202.98508739111327;4
Accepted-In Progress;1-470714850;31899402.99953423;5
Completed-Closed;1-470714850;98.99975575075837;6
Accepted-In Progress;1-479002951;0.0005147016171557616;1
Accepted-Wait;1-479002951;3192564.996560861;2
Completed-Closed;1-479002951;30503774.997554492;3
Accepted-In Progress;1-489198755;-0.0012587336635215612;1
Accepted-Wait;1-489198755;3546961.998536964;2
Completed-Closed;1-489198755;28509511.000279766;3
Accepted-In Progress;1-494629702;-5.2511075793385266e-05;1
Accepted-In Progress;1-494629702;31386576.998800185;2
Completed-Closed;1-494629702;110.00049066640224;3
Accepted-In Progress;1-494871141;0.00031987407837400736;1
Queued-Awaiting Assignment;1-494871141;435446.9977448158;2
Accepted-In Progress;1-494871141;1987.9997821350178;3
Accepted-Wait;1-494871141;674911.9982040741;4
Completed-Closed;1-494871141;29731476.999394886;5
Accepted-In Progress;1-495101458;0.001252983713322765;1
Accepted-In Progress;1-495101458;32486833.000043646;2
Completed-Closed;1-495101458;1.999038753964882;3
Accepted-In Progress;1-497807633;-6.543012510734979e-05;1
Queued-Awaiting Assignment;1-497807633;785.0112401901968;2
Accepted-In Progress;1-497807633;4678.999938368279;3
Accepted-Assigned;1-497807633;9.001961389145045;4
Accepted-In Progress;1-497807633;30075714.999414887;5
Completed-Closed;1-497807633;130.000596159573;6
Accepted-In Progress;1-498002861;-0.0010234752393001255;1
Accepted-Wait;1-498002861;21871339.995205283;2
Completed-Closed;1-498002861;15007636.000331251;3
Accepted-In Progress;1-499289128;0.0006381858723783149;1
Queued-Awaiting Assignment;1-499289128;374.01270694072247;2
Accepted-In Progress;1-499289128;15695.001084890633;3
Accepted-Assigned;1-499289128;23.00468145360279;4
Accepted-In Progress;1-499289128;30540003.000215206;5
Completed-Closed;1-499289128;71.00020826544448;6
Accepted-In Progress;1-499289256;-0.00027977979612970027;1
Queued-Awaiting Assignment;1-499289256;257.98353341538717;2
Accepted-In Progress;1-499289256;15236.000061603376;3
Accepted-Assigned;1-499289256;6.999125431978318;4
Accepted-In Progress;1-499289256;29903256.999914538;5
Completed-Closed;1-499289256;14.999230752843749;6
Accepted-In Progress;1-500208339;-0.0010811656579229846;1
Queued-Awaiting Assignment;1-500208339;719.9907950316268;2
Accepted-In Progress;1-500208339;18790.999953398634;3
Accepted-Assigned;1-500208339;110.98163697962218;4
Accepted-In Progress;1-500208339;30269971.99811541;5
Completed-Closed;1-500208339;527.9981506004766;6
Accepted-In Progress;1-500427383;0.0007159522713523832;1
Accepted-Wait;1-500427383;24986881.996472146;2
Completed-Closed;1-500427383;2243120.0000874195;3
Accepted-In Progress;1-501969547;-0.000257412005700775;1
Completed-Closed;1-501969547;27460197.99878386;2
Accepted-In Progress;1-502353485;-0.0030831460241697696;1
Accepted-Wait;1-502353485;6040835.018237783;2
Completed-Closed;1-502353485;26626184.002550006;3
Accepted-In Progress;1-502697671;0.0020854272252997055;1
Accepted-In Progress;1-502697671;333392.0001951357;2
Accepted-Wait;1-502697671;24550425.99942141;3
Completed-Closed;1-502697671;4755655.999883222;4
Accepted-In Progress;1-504048859;-0.0030188556950105964;1
Accepted-In Progress;1-504048859;0.0;2
Accepted-Wait;1-504048859;358.0;3
Completed-Closed;1-504048859;1570408.0;4
Accepted-In Progress;1-504498907;0.0003275498459558755;1
Completed-Closed;1-504498907;26692887.997632183;2
Accepted-In Progress;1-505194002;0.0005787131439540841;1
Completed-Closed;1-505194002;27289530.001034565;2
Accepted-In Progress;1-505194015;0.0003503913860649193;1
Completed-Closed;1-505194015;27289558.00058843;2
Accepted-In Progress;1-505416663;-0.00012080958585274985;1
Queued-Awaiting Assignment;1-505416663;302.0060810561311;2
Accepted-In Progress;1-505416663;623.0005831202071;3
Accepted-Assigned;1-505416663;41.9960163106505;4
Accepted-In Progress;1-505416663;31383444.000704832;5
Completed-Closed;1-505416663;93.99895306717933;6
Accepted-In Progress;1-505443989;4.6211138543114076e-05;1
Queued-Awaiting Assignment;1-505443989;225.9992223310041;2
Accepted-In Progress;1-505443989;254.99927291342087;3
Accepted-Assigned;1-505443989;98.00087642828115;4
Accepted-In Progress;1-505443989;28773359.000014096;5
Completed-Closed;1-505443989;37.99863825556248;6
Accepted-In Progress;1-506092586;0.00036875653944909095;1
Completed-Closed;1-506092586;28075735.0012133;2
Accepted-In Progress;1-506236591;-0.0027158179966874007;1
Queued-Awaiting Assignment;1-506236591;1416.006678089494;2
Accepted-In Progress;1-506236591;911989.9998614984;3
Accepted-Assigned;1-506236591;10.002217485575393;4
Accepted-In Progress;1-506236591;27482342.00014565;5
Completed-Closed;1-506236591;6.998482709534969;6
Accepted-Wait;1-506866218;-0.0072437385407661805;1
Accepted-In Progress;1-506866218;36397583.000478424;2
Completed-Closed;1-506866218;59.99964357533594;3
Accepted-In Progress;1-507679771;-0.0012129341059119803;1
Completed-Closed;1-507679771;27997701.999930155;2
